Cocktail Name,Glass,strIBA,Ingredients,Instructions,floral,citrus,herbaceous,fruity,spicy,sweet,bitter,combined,flavors
The Lover's Quarrel ,,,"1 oz no.3 london dry gin, 1 oz maurin quina, .75 oz king's ginger liqueur, .5 oz honey jalapeño syrup, 1 oz orange juice, .5 oz lemon juice, 1 oz soda water",Combine all ingredients into a large punch bowl and add large ice cube/cubes. Garnish liberally with slice fruits.,0,1,0,0,0,1,0,"1 oz no.3 london dry gin, 1 oz maurin quina, .75 oz king's ginger liqueur, .5 oz honey jalapeño syrup, 1 oz orange juice, .5 oz lemon juice, 1 oz soda water,citrus,sweet",",citrus,sweet"
The Mad King,Highball Glass,,"2 oz glenrothes vintage reserve, 1 oz king's ginger liqueur, .25 oz honey syrup, 1 dash angostura bitters",Add all ingredients to a mixing glass and stir for 15-20 seconds. Strain into a highball filled with fresh ice.,0,0,0,0,0,1,1,"2 oz glenrothes vintage reserve, 1 oz king's ginger liqueur, .25 oz honey syrup, 1 dash angostura bitters,sweet,bitter",",sweet,bitter"
The Mayan Premonition,Wine Glass,,"1.5 oz chinaco blanco tequila, .75 oz luxardo sangue morlacco cherry liqueur, .5 oz fresh lime juice, 1 float bitter lemon soda","Fill up a stemmed wine glass with ice then pour the ingredients, stir and serve.",0,1,0,1,0,0,1,"1.5 oz chinaco blanco tequila, .75 oz luxardo sangue morlacco cherry liqueur, .5 oz fresh lime juice, 1 float bitter lemon soda,citrus,fruity,bitter",",citrus,fruity,bitter"
The Molino,Pilsner Glass,,"1.5 oz bourbon, .5 oz luxardo amaretto di saschira, .5 oz demerara syrup (1:1), .75 oz lemon juice, 1  egg white",Dry shake all ingredients. Hard shake with ice. Double strain into small pilsner glass. Garnish with Luxardo Cherry.,0,1,0,0,0,1,0,"1.5 oz bourbon, .5 oz luxardo amaretto di saschira, .5 oz demerara syrup (1:1), .75 oz lemon juice, 1  egg white,citrus,sweet",",citrus,sweet"
The Monte Rua,Champagne Flute,,"4 oz ca' secco sparkling, 1 bsp luxardo cherry syrup",Combine all ingredients in a sparkling wine glass.,0,0,0,1,0,0,0,"4 oz ca' secco sparkling, 1 bsp luxardo cherry syrup,fruity",",fruity"
The No.3 Winter Cup,Highball Glass,,"25 ml no.3 london dry gin, 25 ml king's ginger liqueur, 12.5 ml red vermouth (antica formula), 150 ml good quality sharp lemonade","In a highball glass full of ice add No.3, King's Ginger and red vermouth. Top up with the lemonade and serve with a slice of ginger and a wedge of pink grapefruit.",0,1,0,0,0,0,0,"25 ml no.3 london dry gin, 25 ml king's ginger liqueur, 12.5 ml red vermouth (antica formula), 150 ml good quality sharp lemonade,citrus",",citrus"
The No.3 Winter Punch,Punch Bowl,,"1 part no.3 london dry gin, 1 part king's ginger liqueur, .5 part red vermouth (antica formula), 6 part good quality sharp lemonade",In a punch bowl add ingredients per person.,0,1,0,0,0,0,0,"1 part no.3 london dry gin, 1 part king's ginger liqueur, .5 part red vermouth (antica formula), 6 part good quality sharp lemonade,citrus",",citrus"
The Palace Cellar,Collins,,"1.5 oz king's ginger liqueur, .5 oz pink pigeon rum, .5 oz fresh-pressed lemon juice, .5 oz snake oil's house-made sarsaparilla syrup, .75 oz carbonated water, 1 dash snake oil's house-made pomegranate bitters",Combine all ingredients in a Collins glass and stir. Garnish with a slice of ginger and lemon wheel.,0,1,0,0,0,0,1,"1.5 oz king's ginger liqueur, .5 oz pink pigeon rum, .5 oz fresh-pressed lemon juice, .5 oz snake oil's house-made sarsaparilla syrup, .75 oz carbonated water, 1 dash snake oil's house-made pomegranate bitters,citrus,bitter",",citrus,bitter"
The Pink Aperitivo,Martini,,"30 ml pink pigeon rum, 15 ml luxardo aperitivo, 15 ml red vermouth, 2 dash peychaud's bitters","Stir over cubed/vintage ice, double strain into a small chilled martini glass. Garnish with a black olive on a pick.",0,0,0,0,0,0,1,"30 ml pink pigeon rum, 15 ml luxardo aperitivo, 15 ml red vermouth, 2 dash peychaud's bitters,bitter",",bitter"
The Pink Pussycat,Coupe,,"1.5 oz pink pigeon rum, .5 oz fair goji berry liqueur, .5 oz noyeau de poissy  b, .5 oz cream, 5 dash chocolate bitters",Shake with ice and strain into a coupe glass. Garnish with a toasted marshmallow,0,0,0,1,0,0,1,"1.5 oz pink pigeon rum, .5 oz fair goji berry liqueur, .5 oz noyeau de poissy  b, .5 oz cream, 5 dash chocolate bitters,fruity,bitter",",fruity,bitter"
The Professor,,,"1.5 oz nikka coffey grain whisky, .75 oz madeira, .75 oz dolin dry vermouth, .25 oz nux alpina walnut nocino liqueur, 1 dash angostura bitters","Stir, tastes great up or over a large ice cube with an orange twist.",0,0,0,0,0,0,1,"1.5 oz nikka coffey grain whisky, .75 oz madeira, .75 oz dolin dry vermouth, .25 oz nux alpina walnut nocino liqueur, 1 dash angostura bitters,bitter",",bitter"
The Proverb,Double Rocks Glass,,"2 oz h by hine, .5 oz maurin quina, .25 oz luxardo maraschino liqueur, 1 dash angostura bitters, 2 dash black walnut bitters",Place all ingredients in a mixing glass. Add ice and stir until proper dilution. Strain over a large hand cut ice cube placed in a double rocks glass. Garnish with a Luxardo Maraschino Cherry on a pick.,0,0,0,0,0,0,1,"2 oz h by hine, .5 oz maurin quina, .25 oz luxardo maraschino liqueur, 1 dash angostura bitters, 2 dash black walnut bitters,bitter",",bitter"
The Queen's A Redhead,Collins,,"50 ml king's ginger liqueur, 4  pink peppercorns, 25 ml fresh lemon juice, 15 ml gomme syrup, 25 ml egg white","Dry shake, then shake with ice. Double strain over cubed ice.",0,1,0,0,0,0,0,"50 ml king's ginger liqueur, 4  pink peppercorns, 25 ml fresh lemon juice, 15 ml gomme syrup, 25 ml egg white,citrus",",citrus"
The Red Anchor,Rocks Glass,,"1.75 oz junipero gin, .75 oz lemon juice, .5 oz grapefruit juice, .5 oz tempus fugit kina l'aero d'or, .25 oz ginger syrup, .25 oz simple syrup (1.5 : 1)",Shake. Serve in small rocks glass with no ice. Grapefruit slice to garnish.,0,1,0,1,0,1,0,"1.75 oz junipero gin, .75 oz lemon juice, .5 oz grapefruit juice, .5 oz tempus fugit kina l'aero d'or, .25 oz ginger syrup, .25 oz simple syrup (1.5 : 1),citrus,fruity,sweet",",citrus,fruity,sweet"
The Reserved King,,,"2.5 oz glenrothes vintage reserve, .5 oz king's ginger liqueur, 3-4 dash angostura bitters,   lemon peel","Muddle the lemon peel and bitters with the King’s Ginger to release the oils.  Add scotch, stir, and enjoy.",0,1,0,0,0,0,1,"2.5 oz glenrothes vintage reserve, .5 oz king's ginger liqueur, 3-4 dash angostura bitters,   lemon peel,citrus,bitter",",citrus,bitter"
The Rickenbacker,,,"2 oz hophead vodka, 1 oz tempus fugit alessio vermouth bianco, 2 dash luxardo maraschino liqueur,   salt",Combine all ingredients in a mixing glass and stir until proper dilution. Strain into a chilled cocktail glass. Garnish with a sage leaf speared through two cocktail onions.,0,0,0,0,0,0,0,"2 oz hophead vodka, 1 oz tempus fugit alessio vermouth bianco, 2 dash luxardo maraschino liqueur,   salt",
The Robert Baratheon,Coupe,,"2 oz single malt scotch, .25 oz dry vermouth, .25 oz luxardo maraschino liqueur, 2 dash angostura bitters",Add all ingredients to a mixing glass filled with ice. Stir until cold and strain into a chilled coupe.,0,0,0,0,0,0,1,"2 oz single malt scotch, .25 oz dry vermouth, .25 oz luxardo maraschino liqueur, 2 dash angostura bitters,bitter",",bitter"
The Royal Buck,Collins,,"1 oz no.3 london dry gin, 1 oz king's ginger liqueur, .75 oz lemon juice, .5 oz simple syrup, 2 oz club soda","Add ingredients to a mixing glass except club soda. Shake over ice, strain over ice into a collins glass, top with club soda. Garnish with a lemon wedge and candied ginger on a pick.",0,1,0,0,0,1,0,"1 oz no.3 london dry gin, 1 oz king's ginger liqueur, .75 oz lemon juice, .5 oz simple syrup, 2 oz club soda,citrus,sweet",",citrus,sweet"
The Royal King,Champagne Flute,,"1 oz king's ginger liqueur, 4 oz champagne",Pour a generous measure of The King's Ginger into a flute. Add chilled Champagne to taste.,0,0,0,0,0,0,0,"1 oz king's ginger liqueur, 4 oz champagne",
The Rusty Tack,Rocks Glass,,"1 oz king's ginger liqueur, 1 oz glenrothes vintage reserve",Serve neat or on the rocks.,0,0,0,0,0,0,0,"1 oz king's ginger liqueur, 1 oz glenrothes vintage reserve",
The Seniorita,Rocks Glass,,"1.5 oz the genuine curacao liqueur orange, .5 oz lime juice, 1.5 oz thai coconut milk, 2 dash angostura bitters, 1 float gosslings 151 rum",Shake with ice. Strain into rocks glass and top with crushed ice. Float 1 oz. of Gosslings 151 rum on top.  Garnish with mint and Luxardo Maraschino Cherries.,0,1,0,1,0,0,1,"1.5 oz the genuine curacao liqueur orange, .5 oz lime juice, 1.5 oz thai coconut milk, 2 dash angostura bitters, 1 float gosslings 151 rum,citrus,fruity,bitter",",citrus,fruity,bitter"
The Silver Cocktail,Cocktail Glass,,"1.5 oz junipero gin, 1.5 oz dry vermouth, .25 oz luxardo maraschino liqueur, 2 dash orange bitters",Stir with ice until cold; strain into a chilled cocktail glass. Express and garnish with lemon.,0,1,0,0,0,0,1,"1.5 oz junipero gin, 1.5 oz dry vermouth, .25 oz luxardo maraschino liqueur, 2 dash orange bitters,citrus,bitter",",citrus,bitter"
The Sixth Sense,,,"1 oz junipero gin, 1 oz luxardo amaro abano, 1.5 oz cream of coconut, .5 oz fresh pineapple juice, .5 oz fresh lime juice, 3 dashes angostura bitters",Mix all ingredients in a blender until smooth and icy. Pout into a glass and top with 3 dashes of angostura bitters.,0,1,0,1,0,0,1,"1 oz junipero gin, 1 oz luxardo amaro abano, 1.5 oz cream of coconut, .5 oz fresh pineapple juice, .5 oz fresh lime juice, 3 dashes angostura bitters,citrus,fruity,bitter",",citrus,fruity,bitter"
The Southside,,,"2 oz no.3 london dry gin, 1 oz fresh lemon juice, 1 oz simple syrup, 5 leaves mint leaves","In a shaker, muddle the mint and simple syrup. Add the lemon juice and gin, and fill with ice. Shake, and double-strain into a cocktail glass. Garnish with a mint sprig.

",0,1,0,0,0,1,0,"2 oz no.3 london dry gin, 1 oz fresh lemon juice, 1 oz simple syrup, 5 leaves mint leaves,citrus,sweet",",citrus,sweet"
The Sparkler,Champagne Flute,,".75 oz luxardo bitter bianco, .75 oz dolin blanc, 2.5 oz prosecco",Combine Luxardo Bitters and Dolin Blanc. Stir in mixing glass until chilled. Strain into flute. Top with prosecco. Zest with grapefruit. Garnish with long grapefruit zest.,1,0,0,0,0,0,1,".75 oz luxardo bitter bianco, .75 oz dolin blanc, 2.5 oz prosecco,floral,bitter",",floral,bitter"
The Stand By,Old Fashioned Glass,,"2 oz junipero gin, .5 oz luxardo bitter, 1 bsp kalani coconut liqueur, 1 dash angostura bitters, 1 dash peychaud's bitters",Combine all the ingredients in an old-fashioned glass. Stir on the rocks. Garnish with lemon peel.,0,0,0,1,0,0,1,"2 oz junipero gin, .5 oz luxardo bitter, 1 bsp kalani coconut liqueur, 1 dash angostura bitters, 1 dash peychaud's bitters,fruity,bitter",",fruity,bitter"
The Sun Also Rises,Coupe,,"2 oz banks 5 island rum, .75 oz fresh lime juice, .5 oz fresh grapefruit juice, .5 oz luxardo maraschino liqueur, 1 tsp vieux pontarlier absinthe francaise superieure","Add all the ingredients to a shaker and fill with ice. Shake, and strain into a chilled coupe glass filled with crushed ice.",0,1,0,1,0,0,0,"2 oz banks 5 island rum, .75 oz fresh lime juice, .5 oz fresh grapefruit juice, .5 oz luxardo maraschino liqueur, 1 tsp vieux pontarlier absinthe francaise superieure,citrus,fruity",",citrus,fruity"
The Tahoe Toddy,Coffee Mug,,"2 oz hot water, 2 oz glenrothes, 1 oz king's ginger liqueur, 1 dash honey","Boil water in a tea kettle. 

Squeeze lemon slice into the mug. Insert whole cloves into the lemon slice and drop it into the mug.",0,0,0,0,0,1,0,"2 oz hot water, 2 oz glenrothes, 1 oz king's ginger liqueur, 1 dash honey,sweet",",sweet"
The Touch  of Glass,Brandy Snifter,,"1.5 oz brandy de jerez (foie gras-infused), 2-3 drops truffle tincture,   atomized pipe tobacco essence","Pour brandy into a brandy snifter. Top with 2-3 drops of truffle tincture. Spray Pipe Tobacco Essence on wrist. Smell wrist, sip drink, and enjoy.",0,0,0,0,0,0,0,"1.5 oz brandy de jerez (foie gras-infused), 2-3 drops truffle tincture,   atomized pipe tobacco essence",
The Twinger ,Collins,,"1.5 oz king's ginger liqueur,  top fever-tree ginger ale, 2 dash angostura bitters","Pour King's Ginger into an ice-filled collins glass. Top off with Fever-Tree Ginger Ale. Add bitters, and squeeze lime over and serve.",0,0,0,0,0,0,1,"1.5 oz king's ginger liqueur,  top fever-tree ginger ale, 2 dash angostura bitters,bitter",",bitter"
The Windtalker,Old Fashioned Glass,,"1.5 oz hirsch small batch reserve bourbon, .75 oz luxardo amaretto di saschira, .5 oz king's ginger liqueur, .75 oz fresh lemon juice, .5 oz egg white",Shake all ingredients with ice then strain over fresh ice into an old fashioned glass.,0,1,0,0,0,0,0,"1.5 oz hirsch small batch reserve bourbon, .75 oz luxardo amaretto di saschira, .5 oz king's ginger liqueur, .75 oz fresh lemon juice, .5 oz egg white,citrus",",citrus"
Three Flips,Snifter,,"1.5 oz no.3 london dry gin, 1.5 oz averna, .75 oz honey, 1 whole egg","Combine all ingredients, shake for 20 seconds. Add ice and shake again. Strain into a snifter. Garnish with shaved nutmeg.",0,0,0,0,0,1,0,"1.5 oz no.3 london dry gin, 1.5 oz averna, .75 oz honey, 1 whole egg,sweet",",sweet"
Thyme for Bed,Coupe,,"1.5 oz chamucos blanco tequila, .5 oz luxardo sangue morlacco cherry liqueur, .5 oz thyme simple syrup, .5 oz lime juice",Shaken.,0,1,0,1,0,1,0,"1.5 oz chamucos blanco tequila, .5 oz luxardo sangue morlacco cherry liqueur, .5 oz thyme simple syrup, .5 oz lime juice,citrus,fruity,sweet",",citrus,fruity,sweet"
Toasted Drop,Martini,,"1.5 oz citrus-flavored vodka, .75 oz luxardo limoncello, .5 oz luxardo amaretto di saschira, 1 oz fresh sweet n' sour, .5 oz egg white",Shake all ingredients with ice then strain into a chilled cocktail glass.,0,1,0,0,0,0,0,"1.5 oz citrus-flavored vodka, .75 oz luxardo limoncello, .5 oz luxardo amaretto di saschira, 1 oz fresh sweet n' sour, .5 oz egg white,citrus",",citrus"
Tokyo Tea,Rocks Glass,,"1.5 oz nikka coffey grain whisky, 1 oz yogurt liquor, .5 oz milk, .5 oz golden sesame honey, 1 dash angostura bitters, 1 tsp matcha tea",Shake and strain into rocks glass.,0,0,0,0,0,1,1,"1.5 oz nikka coffey grain whisky, 1 oz yogurt liquor, .5 oz milk, .5 oz golden sesame honey, 1 dash angostura bitters, 1 tsp matcha tea,sweet,bitter",",sweet,bitter"
Trip to Jarnac,,,"1 oz h by hine, .5 oz orange juice, .75 oz lemon juice, .25 oz batavia arrack, .5 oz simple syrup, 1 dash angostura bitters",Mix all ingredients together.,0,1,0,0,0,1,1,"1 oz h by hine, .5 oz orange juice, .75 oz lemon juice, .25 oz batavia arrack, .5 oz simple syrup, 1 dash angostura bitters,citrus,sweet,bitter",",citrus,sweet,bitter"
Tropical Bronzer,,,"1.5 oz aged rum, 1 oz luxardo amaretto di saschira, 1 oz passion fruit puree, 2 oz fresh lime sweet n' sour, 2 dash bitters, 1 float coconut foam",Shake the first five ingredients with ice then strain over fresh ice into a Collins or Tiki glass. Top with coconut foam.,0,1,0,1,0,0,1,"1.5 oz aged rum, 1 oz luxardo amaretto di saschira, 1 oz passion fruit puree, 2 oz fresh lime sweet n' sour, 2 dash bitters, 1 float coconut foam,citrus,fruity,bitter",",citrus,fruity,bitter"
Under the Sun,Old Fashioned Glass,,"1.5 oz plantation pineapple rum, 1 oz barsol perfecto amor (aperitif wine), .5 oz ancho reyes, 3 dash house-made roasted banana bitters",Stir with ice and strain into an old fashioned glass over small ice cubes. Garnish with an orange twist.,0,0,0,1,0,0,1,"1.5 oz plantation pineapple rum, 1 oz barsol perfecto amor (aperitif wine), .5 oz ancho reyes, 3 dash house-made roasted banana bitters,fruity,bitter",",fruity,bitter"
Venetian,,,".5 oz luxardo amaretto di saschira, .5 oz campari, .5 oz dry vermouth","Stir, strain, and serve straight up. Express zest and garnish.",0,0,0,0,0,0,0,".5 oz luxardo amaretto di saschira, .5 oz campari, .5 oz dry vermouth",
Vesper,Cocktail glass,New Era Drinks,"gin,vodka,lillet blanc","Shake over ice until well chilled, then strain into a deep goblet and garnish with a thin slice of lemon peel.",0,0,0,0,0,0,0,"gin,vodka,lillet blanc",
Vesper,Martini,,"2.25 oz no.3 london dry gin, .75 oz hophead vodka, .5 oz tempus fugit kina l'aero d'or",Shake with ice. Strain into chilled martini glass. Garnish with lemon peel.,0,0,0,0,0,0,0,"2.25 oz no.3 london dry gin, .75 oz hophead vodka, .5 oz tempus fugit kina l'aero d'or",
Vesper's Sister,Martini,,"1 oz van gogh blue vodka, 1 oz no.3 london dry gin, .5 oz lillet blanc, .25 oz st. germain",Shake ingredients very well with ice and strain into a martini glass. Garnish with lemon and orange twists.,0,0,0,0,0,0,0,"1 oz van gogh blue vodka, 1 oz no.3 london dry gin, .5 oz lillet blanc, .25 oz st. germain",
Vida Verde (Adapted),,,"1.5 oz chinaco blanco tequila, .75 oz luxardo maraschino liqueur, 1.5 oz lime sweet n' sour mix,  oz cucumber wheels,  oz sprigs of mint","Place the mint and cucumber in a mixing glass and muddle briskly, then add sour mix and liquor. Shake with ice and double strain over ice into a stemmed glass.",0,1,0,0,0,0,0,"1.5 oz chinaco blanco tequila, .75 oz luxardo maraschino liqueur, 1.5 oz lime sweet n' sour mix,  oz cucumber wheels,  oz sprigs of mint,citrus",",citrus"
Vieux Carré,Cocktail Glass,,".75 oz rye whiskey, .75 oz h by hine, .75 oz tempus fugit alessio vermouth bianco, 1 bsp benedictine, 2 dash angostura bitters, 2 dash peychaud's bitters","In a mixing glass, add all ingredients, then fill halfway with ice. Stir with a barspoon until chilled, about 30 seconds. Strain into a chilled cocktail glass. Rub the lemon twist around the rim, drop it in the cocktail, and serve.",0,0,0,0,0,0,1,".75 oz rye whiskey, .75 oz h by hine, .75 oz tempus fugit alessio vermouth bianco, 1 bsp benedictine, 2 dash angostura bitters, 2 dash peychaud's bitters,bitter",",bitter"
